,Algorithm,Run,Step,vehicle,x,y
3572,Random Fleet Wandering,5,40,0,12,11
3573,Random Fleet Wandering,5,40,1,16,14
3574,Random Fleet Wandering,5,40,2,15,9
3575,Random Fleet Wandering,5,40,3,12,14
3576,Random Fleet Wandering,5,41,0,12,12
3577,Random Fleet Wandering,5,41,1,16,15
3578,Random Fleet Wandering,5,41,2,15,10
3579,Random Fleet Wandering,5,41,3,12,15
3580,Random Fleet Wandering,5,42,0,12,13
3581,Random Fleet Wandering,5,42,1,16,16
3582,Random Fleet Wandering,5,42,2,15,11
3583,Random Fleet Wandering,5,42,3,12,16
3584,Random Fleet Wandering,5,43,0,12,14
3585,Random Fleet Wandering,5,43,1,16,17
3586,Random Fleet Wandering,5,43,2,15,12
3587,Random Fleet Wandering,5,43,3,12,17
3588,Random Fleet Wandering,5,44,0,12,15
3589,Random Fleet Wandering,5,44,1,16,18
3590,Random Fleet Wandering,5,44,2,15,13
3591,Random Fleet Wandering,5,44,3,12,18
3592,Random Fleet Wandering,5,45,0,12,16
3593,Random Fleet Wandering,5,45,1,16,19
3594,Random Fleet Wandering,5,45,2,15,14
3595,Random Fleet Wandering,5,45,3,12,19
3596,Random Fleet Wandering,5,46,0,12,17
3597,Random Fleet Wandering,5,46,1,16,20
3598,Random Fleet Wandering,5,46,2,15,15
3599,Random Fleet Wandering,5,46,3,12,20
3600,Random Fleet Wandering,5,47,0,12,18
3601,Random Fleet Wandering,5,47,1,16,21
3602,Random Fleet Wandering,5,47,2,15,16
3603,Random Fleet Wandering,5,47,3,12,21
3604,Random Fleet Wandering,5,48,0,13,18
3605,Random Fleet Wandering,5,48,1,17,21
3606,Random Fleet Wandering,5,48,2,16,16
3607,Random Fleet Wandering,5,48,3,13,21
3608,Random Fleet Wandering,5,49,0,14,17
3609,Random Fleet Wandering,5,49,1,18,20
3610,Random Fleet Wandering,5,49,2,17,15
3611,Random Fleet Wandering,5,49,3,14,20
3612,Random Fleet Wandering,5,50,0,15,16
3613,Random Fleet Wandering,5,50,1,19,19
3614,Random Fleet Wandering,5,50,2,18,14
3615,Random Fleet Wandering,5,50,3,15,19
3616,Random Fleet Wandering,5,51,0,16,15
3617,Random Fleet Wandering,5,51,1,20,18
3618,Random Fleet Wandering,5,51,2,19,13
3619,Random Fleet Wandering,5,51,3,16,18
3620,Random Fleet Wandering,5,52,0,17,14
3621,Random Fleet Wandering,5,52,1,21,17
3622,Random Fleet Wandering,5,52,2,20,12
3623,Random Fleet Wandering,5,52,3,17,17
3624,Random Fleet Wandering,5,53,0,18,13
3625,Random Fleet Wandering,5,53,1,22,16
3626,Random Fleet Wandering,5,53,2,21,11
3627,Random Fleet Wandering,5,53,3,18,16
3628,Random Fleet Wandering,5,54,0,19,12
3629,Random Fleet Wandering,5,54,1,23,15
3630,Random Fleet Wandering,5,54,2,22,10
3631,Random Fleet Wandering,5,54,3,19,15
3632,Random Fleet Wandering,5,55,0,20,11
3633,Random Fleet Wandering,5,55,1,24,14
3634,Random Fleet Wandering,5,55,2,23,9
3635,Random Fleet Wandering,5,55,3,20,14
3636,Random Fleet Wandering,5,56,0,21,10
3637,Random Fleet Wandering,5,56,1,25,13
3638,Random Fleet Wandering,5,56,2,24,8
3639,Random Fleet Wandering,5,56,3,21,13
3640,Random Fleet Wandering,5,57,0,22,9
3641,Random Fleet Wandering,5,57,1,26,12
3642,Random Fleet Wandering,5,57,2,25,7
3643,Random Fleet Wandering,5,57,3,22,12
3644,Random Fleet Wandering,5,58,0,23,8
3645,Random Fleet Wandering,5,58,1,27,11
3646,Random Fleet Wandering,5,58,2,26,6
3647,Random Fleet Wandering,5,58,3,23,11
3648,Random Fleet Wandering,5,59,0,24,7
3649,Random Fleet Wandering,5,59,1,28,10
3650,Random Fleet Wandering,5,59,2,27,5
3651,Random Fleet Wandering,5,59,3,24,10
3652,Random Fleet Wandering,5,60,0,24,8
3653,Random Fleet Wandering,5,60,1,28,11
3654,Random Fleet Wandering,5,60,2,27,6
3655,Random Fleet Wandering,5,60,3,24,11
3656,Random Fleet Wandering,5,61,0,24,9
3657,Random Fleet Wandering,5,61,1,28,12
3658,Random Fleet Wandering,5,61,2,27,7
3659,Random Fleet Wandering,5,61,3,24,12
3660,Random Fleet Wandering,5,62,0,24,10
3661,Random Fleet Wandering,5,62,1,28,13
3662,Random Fleet Wandering,5,62,2,27,8
3663,Random Fleet Wandering,5,62,3,24,13
3664,Random Fleet Wandering,5,63,0,24,11
3665,Random Fleet Wandering,5,63,1,28,14
3666,Random Fleet Wandering,5,63,2,27,9
3667,Random Fleet Wandering,5,63,3,24,14
3668,Random Fleet Wandering,5,64,0,24,12
3669,Random Fleet Wandering,5,64,1,28,15
3670,Random Fleet Wandering,5,64,2,27,10
3671,Random Fleet Wandering,5,64,3,24,15
3672,Random Fleet Wandering,5,65,0,24,13
3673,Random Fleet Wandering,5,65,1,28,16
3674,Random Fleet Wandering,5,65,2,27,11
3675,Random Fleet Wandering,5,65,3,24,16
3676,Random Fleet Wandering,5,66,0,24,14
3677,Random Fleet Wandering,5,66,1,28,17
3678,Random Fleet Wandering,5,66,2,27,12
3679,Random Fleet Wandering,5,66,3,24,17
3680,Random Fleet Wandering,5,67,0,24,15
3681,Random Fleet Wandering,5,67,1,28,18
3682,Random Fleet Wandering,5,67,2,27,13
3683,Random Fleet Wandering,5,67,3,24,18
3684,Random Fleet Wandering,5,68,0,24,16
3685,Random Fleet Wandering,5,68,1,28,19
3686,Random Fleet Wandering,5,68,2,27,14
3687,Random Fleet Wandering,5,68,3,24,19
3688,Random Fleet Wandering,5,69,0,24,17
3689,Random Fleet Wandering,5,69,1,28,20
3690,Random Fleet Wandering,5,69,2,27,15
3691,Random Fleet Wandering,5,69,3,24,20
3692,Random Fleet Wandering,5,70,0,24,18
3693,Random Fleet Wandering,5,70,1,28,21
3694,Random Fleet Wandering,5,70,2,27,16
3695,Random Fleet Wandering,5,70,3,24,21
3696,Random Fleet Wandering,5,71,0,24,19
3697,Random Fleet Wandering,5,71,1,28,22
3698,Random Fleet Wandering,5,71,2,27,17
3699,Random Fleet Wandering,5,71,3,24,22
3700,Random Fleet Wandering,5,72,0,24,20
3701,Random Fleet Wandering,5,72,1,28,23
3702,Random Fleet Wandering,5,72,2,27,18
3703,Random Fleet Wandering,5,72,3,24,23
3704,Random Fleet Wandering,5,73,0,24,21
3705,Random Fleet Wandering,5,73,1,28,24
3706,Random Fleet Wandering,5,73,2,27,19
3707,Random Fleet Wandering,5,73,3,24,24
3708,Random Fleet Wandering,5,74,0,24,22
3709,Random Fleet Wandering,5,74,1,28,25
3710,Random Fleet Wandering,5,74,2,27,20
3711,Random Fleet Wandering,5,74,3,24,25
3712,Random Fleet Wandering,5,75,0,24,23
3713,Random Fleet Wandering,5,75,1,28,26
3714,Random Fleet Wandering,5,75,2,27,21
3715,Random Fleet Wandering,5,75,3,24,26
3716,Random Fleet Wandering,5,76,0,25,23
3717,Random Fleet Wandering,5,76,1,29,26
3718,Random Fleet Wandering,5,76,2,28,21
3719,Random Fleet Wandering,5,76,3,25,26
3720,Random Fleet Wandering,5,77,0,26,23
3721,Random Fleet Wandering,5,77,1,30,26
3722,Random Fleet Wandering,5,77,2,29,21
3723,Random Fleet Wandering,5,77,3,26,26
3724,Random Fleet Wandering,5,78,0,27,22
3725,Random Fleet Wandering,5,78,1,31,25
3726,Random Fleet Wandering,5,78,2,30,20
3727,Random Fleet Wandering,5,78,3,27,25
3728,Random Fleet Wandering,5,79,0,28,21
3729,Random Fleet Wandering,5,79,1,32,24
3730,Random Fleet Wandering,5,79,2,31,19
3731,Random Fleet Wandering,5,79,3,28,24
3732,Random Fleet Wandering,5,80,0,29,20
3733,Random Fleet Wandering,5,80,1,33,23
3734,Random Fleet Wandering,5,80,2,32,18
3735,Random Fleet Wandering,5,80,3,29,23
3736,Random Fleet Wandering,5,81,0,30,19
3737,Random Fleet Wandering,5,81,1,34,22
3738,Random Fleet Wandering,5,81,2,33,17
3739,Random Fleet Wandering,5,81,3,30,22
3740,Random Fleet Wandering,5,82,0,31,18
3741,Random Fleet Wandering,5,82,1,35,21
3742,Random Fleet Wandering,5,82,2,34,16
3743,Random Fleet Wandering,5,82,3,31,21
3744,Random Fleet Wandering,5,83,0,32,17
3745,Random Fleet Wandering,5,83,1,36,20
3746,Random Fleet Wandering,5,83,2,35,15
3747,Random Fleet Wandering,5,83,3,32,20
3748,Random Fleet Wandering,5,84,0,33,16
3749,Random Fleet Wandering,5,84,1,37,19
3750,Random Fleet Wandering,5,84,2,36,14
3751,Random Fleet Wandering,5,84,3,33,19
3752,Random Fleet Wandering,5,85,0,34,15
3753,Random Fleet Wandering,5,85,1,38,18
3754,Random Fleet Wandering,5,85,2,37,13
3755,Random Fleet Wandering,5,85,3,34,18
3756,Random Fleet Wandering,5,86,0,33,16
3757,Random Fleet Wandering,5,86,1,37,19
3758,Random Fleet Wandering,5,86,2,36,14
3759,Random Fleet Wandering,5,86,3,33,19
3760,Random Fleet Wandering,5,87,0,32,17
3761,Random Fleet Wandering,5,87,1,36,20
3762,Random Fleet Wandering,5,87,2,35,15
3763,Random Fleet Wandering,5,87,3,32,20
3764,Random Fleet Wandering,5,88,0,31,18
3765,Random Fleet Wandering,5,88,1,35,21
3766,Random Fleet Wandering,5,88,2,34,16
3767,Random Fleet Wandering,5,88,3,31,21
3768,Random Fleet Wandering,5,89,0,30,19
3769,Random Fleet Wandering,5,89,1,34,22
3770,Random Fleet Wandering,5,89,2,33,17
3771,Random Fleet Wandering,5,89,3,30,22
3772,Random Fleet Wandering,5,90,0,29,20
3773,Random Fleet Wandering,5,90,1,33,23
3774,Random Fleet Wandering,5,90,2,32,18
3775,Random Fleet Wandering,5,90,3,29,23
3776,Random Fleet Wandering,5,91,0,28,21
3777,Random Fleet Wandering,5,91,1,32,24
3778,Random Fleet Wandering,5,91,2,31,19
3779,Random Fleet Wandering,5,91,3,28,24
3780,Random Fleet Wandering,5,92,0,27,22
3781,Random Fleet Wandering,5,92,1,31,25
3782,Random Fleet Wandering,5,92,2,30,20
3783,Random Fleet Wandering,5,92,3,27,25
3784,Random Fleet Wandering,5,93,0,26,23
3785,Random Fleet Wandering,5,93,1,30,26
3786,Random Fleet Wandering,5,93,2,29,21
3787,Random Fleet Wandering,5,93,3,26,26
3788,Random Fleet Wandering,5,94,0,27,22
3789,Random Fleet Wandering,5,94,1,31,25
3790,Random Fleet Wandering,5,94,2,30,20
3791,Random Fleet Wandering,5,94,3,27,25
3792,Random Fleet Wandering,5,95,0,28,21
3793,Random Fleet Wandering,5,95,1,32,24
3794,Random Fleet Wandering,5,95,2,31,19
3795,Random Fleet Wandering,5,95,3,28,24
3796,Random Fleet Wandering,5,96,0,29,20
3797,Random Fleet Wandering,5,96,1,33,23
3798,Random Fleet Wandering,5,96,2,32,18
3799,Random Fleet Wandering,5,96,3,29,23
3800,Random Fleet Wandering,5,97,0,30,19
3801,Random Fleet Wandering,5,97,1,34,22
3802,Random Fleet Wandering,5,97,2,33,17
3803,Random Fleet Wandering,5,97,3,30,22
3804,Random Fleet Wandering,5,98,0,31,18
3805,Random Fleet Wandering,5,98,1,35,21
3806,Random Fleet Wandering,5,98,2,34,16
3807,Random Fleet Wandering,5,98,3,31,21
3808,Random Fleet Wandering,5,99,0,32,17
3809,Random Fleet Wandering,5,99,1,36,20
3810,Random Fleet Wandering,5,99,2,35,15
3811,Random Fleet Wandering,5,99,3,32,20
3812,Random Fleet Wandering,5,100,0,33,16
3813,Random Fleet Wandering,5,100,1,37,19
3814,Random Fleet Wandering,5,100,2,36,14
3815,Random Fleet Wandering,5,100,3,33,19
3816,Random Fleet Wandering,5,101,0,34,15
3817,Random Fleet Wandering,5,101,1,38,18
3818,Random Fleet Wandering,5,101,2,37,13
3819,Random Fleet Wandering,5,101,3,34,18
3820,Random Fleet Wandering,5,102,0,35,16
3821,Random Fleet Wandering,5,102,1,39,19
3822,Random Fleet Wandering,5,102,2,38,14
3823,Random Fleet Wandering,5,102,3,35,19
3824,Random Fleet Wandering,5,103,0,36,17
3825,Random Fleet Wandering,5,103,1,40,20
3826,Random Fleet Wandering,5,103,2,39,15
3827,Random Fleet Wandering,5,103,3,36,20
3828,Random Fleet Wandering,5,104,0,37,18
3829,Random Fleet Wandering,5,104,1,41,21
3830,Random Fleet Wandering,5,104,2,40,16
3831,Random Fleet Wandering,5,104,3,37,21
3832,Random Fleet Wandering,5,105,0,38,19
3833,Random Fleet Wandering,5,105,1,42,22
3834,Random Fleet Wandering,5,105,2,41,17
3835,Random Fleet Wandering,5,105,3,38,22
3836,Random Fleet Wandering,5,106,0,39,20
3837,Random Fleet Wandering,5,106,1,43,23
3838,Random Fleet Wandering,5,106,2,42,18
3839,Random Fleet Wandering,5,106,3,39,23
3840,Random Fleet Wandering,5,107,0,40,21
3841,Random Fleet Wandering,5,107,1,44,24
3842,Random Fleet Wandering,5,107,2,43,19
3843,Random Fleet Wandering,5,107,3,40,24
3844,Random Fleet Wandering,5,108,0,41,22
3845,Random Fleet Wandering,5,108,1,45,25
3846,Random Fleet Wandering,5,108,2,44,20
3847,Random Fleet Wandering,5,108,3,41,25
3848,Random Fleet Wandering,5,109,0,42,23
3849,Random Fleet Wandering,5,109,1,46,26
3850,Random Fleet Wandering,5,109,2,45,21
3851,Random Fleet Wandering,5,109,3,42,26
3852,Random Fleet Wandering,5,110,0,43,24
3853,Random Fleet Wandering,5,110,1,47,27
3854,Random Fleet Wandering,5,110,2,46,22
3855,Random Fleet Wandering,5,110,3,43,27
3856,Random Fleet Wandering,5,111,0,44,25
3857,Random Fleet Wandering,5,111,1,48,28
3858,Random Fleet Wandering,5,111,2,47,23
3859,Random Fleet Wandering,5,111,3,44,28
3860,Random Fleet Wandering,5,112,0,45,26
3861,Random Fleet Wandering,5,112,1,49,29
3862,Random Fleet Wandering,5,112,2,48,24
3863,Random Fleet Wandering,5,112,3,45,29
3864,Random Fleet Wandering,5,113,0,46,27
3865,Random Fleet Wandering,5,113,1,50,30
3866,Random Fleet Wandering,5,113,2,49,25
3867,Random Fleet Wandering,5,113,3,46,30
3868,Random Fleet Wandering,5,114,0,47,28
3869,Random Fleet Wandering,5,114,1,51,31
3870,Random Fleet Wandering,5,114,2,50,26
3871,Random Fleet Wandering,5,114,3,47,31
3872,Random Fleet Wandering,5,115,0,48,29
3873,Random Fleet Wandering,5,115,1,52,32
3874,Random Fleet Wandering,5,115,2,51,27
3875,Random Fleet Wandering,5,115,3,48,32
3876,Random Fleet Wandering,5,116,0,47,28
3877,Random Fleet Wandering,5,116,1,51,31
3878,Random Fleet Wandering,5,116,2,50,26
3879,Random Fleet Wandering,5,116,3,47,31
3880,Random Fleet Wandering,5,117,0,46,27
3881,Random Fleet Wandering,5,117,1,50,30
3882,Random Fleet Wandering,5,117,2,49,25
3883,Random Fleet Wandering,5,117,3,46,30
3884,Random Fleet Wandering,5,118,0,45,26
3885,Random Fleet Wandering,5,118,1,49,29
3886,Random Fleet Wandering,5,118,2,48,24
3887,Random Fleet Wandering,5,118,3,45,29
3888,Random Fleet Wandering,5,119,0,44,25
3889,Random Fleet Wandering,5,119,1,48,28
3890,Random Fleet Wandering,5,119,2,47,23
3891,Random Fleet Wandering,5,119,3,44,28
3892,Random Fleet Wandering,5,120,0,43,24
3893,Random Fleet Wandering,5,120,1,47,27
3894,Random Fleet Wandering,5,120,2,46,22
3895,Random Fleet Wandering,5,120,3,43,27
3896,Random Fleet Wandering,5,121,0,42,23
3897,Random Fleet Wandering,5,121,1,46,26
3898,Random Fleet Wandering,5,121,2,45,21
3899,Random Fleet Wandering,5,121,3,42,26
3900,Random Fleet Wandering,5,122,0,41,22
3901,Random Fleet Wandering,5,122,1,45,25
3902,Random Fleet Wandering,5,122,2,44,20
3903,Random Fleet Wandering,5,122,3,41,25
3904,Random Fleet Wandering,5,123,0,40,21
3905,Random Fleet Wandering,5,123,1,44,24
3906,Random Fleet Wandering,5,123,2,43,19
3907,Random Fleet Wandering,5,123,3,40,24
3908,Random Fleet Wandering,5,124,0,39,20
3909,Random Fleet Wandering,5,124,1,43,23
3910,Random Fleet Wandering,5,124,2,42,18
3911,Random Fleet Wandering,5,124,3,39,23
3912,Random Fleet Wandering,5,125,0,38,19
3913,Random Fleet Wandering,5,125,1,42,22
3914,Random Fleet Wandering,5,125,2,41,17
3915,Random Fleet Wandering,5,125,3,38,22
3916,Random Fleet Wandering,5,126,0,37,18
3917,Random Fleet Wandering,5,126,1,41,21
3918,Random Fleet Wandering,5,126,2,40,16
3919,Random Fleet Wandering,5,126,3,37,21
3920,Random Fleet Wandering,5,127,0,36,17
3921,Random Fleet Wandering,5,127,1,40,20
3922,Random Fleet Wandering,5,127,2,39,15
3923,Random Fleet Wandering,5,127,3,36,20
3924,Random Fleet Wandering,5,128,0,35,16
3925,Random Fleet Wandering,5,128,1,39,19
3926,Random Fleet Wandering,5,128,2,38,14
3927,Random Fleet Wandering,5,128,3,35,19
3928,Random Fleet Wandering,5,129,0,34,15
3929,Random Fleet Wandering,5,129,1,38,18
3930,Random Fleet Wandering,5,129,2,37,13
3931,Random Fleet Wandering,5,129,3,34,18
3932,Random Fleet Wandering,5,130,0,33,14
3933,Random Fleet Wandering,5,130,1,37,17
3934,Random Fleet Wandering,5,130,2,36,12
3935,Random Fleet Wandering,5,130,3,33,17
3936,Random Fleet Wandering,5,131,0,32,13
3937,Random Fleet Wandering,5,131,1,36,16
3938,Random Fleet Wandering,5,131,2,35,11
3939,Random Fleet Wandering,5,131,3,32,16
3940,Random Fleet Wandering,5,132,0,31,12
3941,Random Fleet Wandering,5,132,1,35,15
3942,Random Fleet Wandering,5,132,2,34,10
3943,Random Fleet Wandering,5,132,3,31,15
3944,Random Fleet Wandering,5,133,0,30,11
3945,Random Fleet Wandering,5,133,1,34,14
3946,Random Fleet Wandering,5,133,2,33,9
3947,Random Fleet Wandering,5,133,3,30,14
3948,Random Fleet Wandering,5,134,0,29,10
3949,Random Fleet Wandering,5,134,1,33,13
3950,Random Fleet Wandering,5,134,2,32,8
3951,Random Fleet Wandering,5,134,3,29,13
3952,Random Fleet Wandering,5,135,0,28,9
3953,Random Fleet Wandering,5,135,1,32,12
3954,Random Fleet Wandering,5,135,2,31,7
3955,Random Fleet Wandering,5,135,3,28,12
3956,Random Fleet Wandering,5,136,0,27,8
3957,Random Fleet Wandering,5,136,1,31,11
3958,Random Fleet Wandering,5,136,2,30,6
3959,Random Fleet Wandering,5,136,3,27,11
3960,Random Fleet Wandering,5,137,0,26,7
3961,Random Fleet Wandering,5,137,1,30,10
3962,Random Fleet Wandering,5,137,2,29,5
3963,Random Fleet Wandering,5,137,3,26,10
3964,Random Fleet Wandering,5,138,0,26,8
3965,Random Fleet Wandering,5,138,1,30,11
3966,Random Fleet Wandering,5,138,2,29,6
3967,Random Fleet Wandering,5,138,3,26,11
3968,Random Fleet Wandering,5,139,0,26,9
3969,Random Fleet Wandering,5,139,1,30,12
3970,Random Fleet Wandering,5,139,2,29,7
3971,Random Fleet Wandering,5,139,3,26,12
3972,Random Fleet Wandering,5,140,0,26,10
3973,Random Fleet Wandering,5,140,1,30,13
3974,Random Fleet Wandering,5,140,2,29,8
3975,Random Fleet Wandering,5,140,3,26,13
3976,Random Fleet Wandering,5,141,0,26,11
3977,Random Fleet Wandering,5,141,1,30,14
3978,Random Fleet Wandering,5,141,2,29,9
3979,Random Fleet Wandering,5,141,3,26,14
3980,Random Fleet Wandering,5,142,0,26,12
3981,Random Fleet Wandering,5,142,1,30,15
3982,Random Fleet Wandering,5,142,2,29,10
3983,Random Fleet Wandering,5,142,3,26,15
3984,Random Fleet Wandering,5,143,0,26,13
3985,Random Fleet Wandering,5,143,1,30,16
3986,Random Fleet Wandering,5,143,2,29,11
3987,Random Fleet Wandering,5,143,3,26,16
3988,Random Fleet Wandering,5,144,0,26,14
3989,Random Fleet Wandering,5,144,1,30,17
3990,Random Fleet Wandering,5,144,2,29,12
3991,Random Fleet Wandering,5,144,3,26,17
3992,Random Fleet Wandering,5,145,0,26,15
3993,Random Fleet Wandering,5,145,1,30,18
3994,Random Fleet Wandering,5,145,2,29,13
3995,Random Fleet Wandering,5,145,3,26,18
3996,Random Fleet Wandering,5,146,0,26,16
3997,Random Fleet Wandering,5,146,1,30,19
3998,Random Fleet Wandering,5,146,2,29,14
3999,Random Fleet Wandering,5,146,3,26,19
4000,Random Fleet Wandering,5,147,0,26,17
4001,Random Fleet Wandering,5,147,1,30,20
4002,Random Fleet Wandering,5,147,2,29,15
4003,Random Fleet Wandering,5,147,3,26,20
4004,Random Fleet Wandering,5,148,0,26,18
4005,Random Fleet Wandering,5,148,1,30,21
4006,Random Fleet Wandering,5,148,2,29,16
4007,Random Fleet Wandering,5,148,3,26,21
4008,Random Fleet Wandering,5,149,0,26,19
4009,Random Fleet Wandering,5,149,1,30,22
4010,Random Fleet Wandering,5,149,2,29,17
4011,Random Fleet Wandering,5,149,3,26,22
4012,Random Fleet Wandering,5,150,0,26,20
4013,Random Fleet Wandering,5,150,1,30,23
4014,Random Fleet Wandering,5,150,2,29,18
4015,Random Fleet Wandering,5,150,3,26,23
4016,Random Fleet Wandering,5,151,0,26,21
4017,Random Fleet Wandering,5,151,1,30,24
4018,Random Fleet Wandering,5,151,2,29,19
4019,Random Fleet Wandering,5,151,3,26,24
4020,Random Fleet Wandering,5,152,0,26,22
4021,Random Fleet Wandering,5,152,1,30,25
4022,Random Fleet Wandering,5,152,2,29,20
4023,Random Fleet Wandering,5,152,3,26,25
4024,Random Fleet Wandering,5,153,0,26,23
4025,Random Fleet Wandering,5,153,1,30,26
4026,Random Fleet Wandering,5,153,2,29,21
4027,Random Fleet Wandering,5,153,3,26,26
4028,Random Fleet Wandering,5,154,0,25,22
4029,Random Fleet Wandering,5,154,1,29,25
4030,Random Fleet Wandering,5,154,2,28,20
4031,Random Fleet Wandering,5,154,3,25,25
4032,Random Fleet Wandering,5,155,0,24,21
4033,Random Fleet Wandering,5,155,1,28,24
4034,Random Fleet Wandering,5,155,2,27,19
4035,Random Fleet Wandering,5,155,3,24,24
4036,Random Fleet Wandering,5,156,0,23,20
4037,Random Fleet Wandering,5,156,1,27,23
4038,Random Fleet Wandering,5,156,2,26,18
4039,Random Fleet Wandering,5,156,3,23,23
4040,Random Fleet Wandering,5,157,0,22,19
4041,Random Fleet Wandering,5,157,1,26,22
4042,Random Fleet Wandering,5,157,2,25,17
4043,Random Fleet Wandering,5,157,3,22,22
4044,Random Fleet Wandering,5,158,0,22,20
4045,Random Fleet Wandering,5,158,1,26,23
4046,Random Fleet Wandering,5,158,2,25,18
4047,Random Fleet Wandering,5,158,3,22,23
4048,Random Fleet Wandering,5,159,0,22,19
4049,Random Fleet Wandering,5,159,1,26,22
4050,Random Fleet Wandering,5,159,2,25,17
4051,Random Fleet Wandering,5,159,3,22,22
4052,Random Fleet Wandering,5,160,0,22,18
4053,Random Fleet Wandering,5,160,1,26,21
4054,Random Fleet Wandering,5,160,2,25,16
4055,Random Fleet Wandering,5,160,3,22,21
4056,Random Fleet Wandering,5,161,0,22,17
4057,Random Fleet Wandering,5,161,1,26,20
4058,Random Fleet Wandering,5,161,2,25,15
4059,Random Fleet Wandering,5,161,3,22,20
4060,Random Fleet Wandering,5,162,0,22,16
4061,Random Fleet Wandering,5,162,1,26,19
4062,Random Fleet Wandering,5,162,2,25,14
4063,Random Fleet Wandering,5,162,3,22,19
4064,Random Fleet Wandering,5,163,0,22,15
4065,Random Fleet Wandering,5,163,1,26,18
4066,Random Fleet Wandering,5,163,2,25,13
4067,Random Fleet Wandering,5,163,3,22,18
4068,Random Fleet Wandering,5,164,0,22,14
4069,Random Fleet Wandering,5,164,1,26,17
4070,Random Fleet Wandering,5,164,2,25,12
4071,Random Fleet Wandering,5,164,3,22,17
4072,Random Fleet Wandering,6,0,0,24,21
4073,Random Fleet Wandering,6,0,1,28,24
4074,Random Fleet Wandering,6,0,2,27,19
4075,Random Fleet Wandering,6,0,3,24,24
4076,Random Fleet Wandering,6,1,0,24,22
4077,Random Fleet Wandering,6,1,1,28,25
4078,Random Fleet Wandering,6,1,2,27,20
4079,Random Fleet Wandering,6,1,3,24,25
4080,Random Fleet Wandering,6,2,0,24,23
4081,Random Fleet Wandering,6,2,1,28,26
4082,Random Fleet Wandering,6,2,2,27,21
4083,Random Fleet Wandering,6,2,3,24,26
4084,Random Fleet Wandering,6,3,0,25,22
4085,Random Fleet Wandering,6,3,1,29,25
4086,Random Fleet Wandering,6,3,2,28,20
4087,Random Fleet Wandering,6,3,3,25,25
4088,Random Fleet Wandering,6,4,0,26,21
4089,Random Fleet Wandering,6,4,1,30,24
4090,Random Fleet Wandering,6,4,2,29,19
4091,Random Fleet Wandering,6,4,3,26,24
4092,Random Fleet Wandering,6,5,0,27,20
4093,Random Fleet Wandering,6,5,1,31,23
4094,Random Fleet Wandering,6,5,2,30,18
4095,Random Fleet Wandering,6,5,3,27,23
4096,Random Fleet Wandering,6,6,0,28,19
4097,Random Fleet Wandering,6,6,1,32,22
4098,Random Fleet Wandering,6,6,2,31,17
4099,Random Fleet Wandering,6,6,3,28,22
4100,Random Fleet Wandering,6,7,0,29,18
4101,Random Fleet Wandering,6,7,1,33,21
4102,Random Fleet Wandering,6,7,2,32,16
4103,Random Fleet Wandering,6,7,3,29,21
4104,Random Fleet Wandering,6,8,0,30,17
4105,Random Fleet Wandering,6,8,1,34,20
4106,Random Fleet Wandering,6,8,2,33,15
4107,Random Fleet Wandering,6,8,3,30,20
4108,Random Fleet Wandering,6,9,0,31,16
4109,Random Fleet Wandering,6,9,1,35,19
4110,Random Fleet Wandering,6,9,2,34,14
4111,Random Fleet Wandering,6,9,3,31,19
4112,Random Fleet Wandering,6,10,0,32,15
4113,Random Fleet Wandering,6,10,1,36,18
4114,Random Fleet Wandering,6,10,2,35,13
4115,Random Fleet Wandering,6,10,3,32,18
4116,Random Fleet Wandering,6,11,0,33,14
4117,Random Fleet Wandering,6,11,1,37,17
4118,Random Fleet Wandering,6,11,2,36,12
4119,Random Fleet Wandering,6,11,3,33,17
4120,Random Fleet Wandering,6,12,0,34,13
4121,Random Fleet Wandering,6,12,1,38,16
4122,Random Fleet Wandering,6,12,2,37,11
4123,Random Fleet Wandering,6,12,3,34,16
4124,Random Fleet Wandering,6,13,0,33,12
4125,Random Fleet Wandering,6,13,1,37,15
4126,Random Fleet Wandering,6,13,2,36,10
4127,Random Fleet Wandering,6,13,3,33,15
4128,Random Fleet Wandering,6,14,0,32,11
4129,Random Fleet Wandering,6,14,1,36,14
4130,Random Fleet Wandering,6,14,2,35,9
4131,Random Fleet Wandering,6,14,3,32,14
4132,Random Fleet Wandering,6,15,0,31,12
4133,Random Fleet Wandering,6,15,1,35,15
4134,Random Fleet Wandering,6,15,2,34,10
4135,Random Fleet Wandering,6,15,3,31,15
4136,Random Fleet Wandering,6,16,0,30,13
4137,Random Fleet Wandering,6,16,1,34,16
4138,Random Fleet Wandering,6,16,2,33,11
4139,Random Fleet Wandering,6,16,3,30,16
4140,Random Fleet Wandering,6,17,0,29,14
4141,Random Fleet Wandering,6,17,1,33,17
4142,Random Fleet Wandering,6,17,2,32,12
4143,Random Fleet Wandering,6,17,3,29,17
4144,Random Fleet Wandering,6,18,0,28,15
4145,Random Fleet Wandering,6,18,1,32,18
4146,Random Fleet Wandering,6,18,2,31,13
4147,Random Fleet Wandering,6,18,3,28,18
4148,Random Fleet Wandering,6,19,0,27,16
4149,Random Fleet Wandering,6,19,1,31,19
4150,Random Fleet Wandering,6,19,2,30,14
4151,Random Fleet Wandering,6,19,3,27,19
4152,Random Fleet Wandering,6,20,0,26,17
4153,Random Fleet Wandering,6,20,1,30,20
