,Algorithm,Run,Step,Accumulated Reward,Disconnections
521,DRL,3,0,54.70903695761439,8
522,DRL,3,0,55.32659589647528,8
523,DRL,3,0,55.961265646746206,8
524,DRL,3,0,56.60939271727515,8
525,DRL,3,0,57.307381561652626,8
526,DRL,3,0,58.06317427326588,8
527,DRL,3,0,58.727625927223244,8
528,DRL,3,0,58.928414416132846,8
529,DRL,3,0,59.12047229055909,8
530,DRL,3,0,59.694602872250954,8
531,DRL,3,0,59.92267779280094,8
532,DRL,3,0,60.553453735007324,8
533,DRL,3,0,61.5350361766353,8
534,DRL,3,0,62.41174505215732,8
535,DRL,3,0,62.934988446576874,8
536,DRL,3,0,63.608534406094236,8
537,DRL,3,0,64.25142073225824,8
538,DRL,3,0,64.82385647897271,8
539,DRL,3,0,65.46634987306444,8
540,DRL,3,0,65.99292197082787,8
541,DRL,3,0,66.7906515071228,8
542,DRL,3,0,67.43952508144004,8
543,DRL,3,0,68.25005604062153,8
544,DRL,3,0,68.77143114724448,8
545,DRL,3,0,69.17078508316187,8
546,DRL,3,0,69.67154989458597,8
547,DRL,3,0,69.95510578417523,8
548,DRL,3,0,70.2048499266487,8
549,DRL,3,0,70.32276953990203,8
550,DRL,3,0,69.90708674775999,10
551,DRL,3,0,69.47540130852353,12
552,DRL,3,0,69.70903543180664,12
553,DRL,3,0,69.84350199063161,12
554,DRL,3,0,70.01747334099542,12
555,DRL,3,0,70.24464830669139,12
556,DRL,3,0,70.66231592914585,12
557,DRL,3,0,70.85662370762351,12
558,DRL,3,0,71.04659249768156,12
559,DRL,3,0,71.61786733985441,12
560,DRL,3,0,72.27994579379009,12
561,DRL,3,0,72.75491076314384,12
562,DRL,3,0,73.13744556491757,12
563,DRL,3,0,73.5369889287048,12
564,DRL,3,0,73.75787003328585,12
565,DRL,3,0,73.9181686034196,12
566,DRL,3,0,74.15481024814332,12
567,DRL,3,0,74.65662646984244,12
568,DRL,3,0,75.34610627701068,12
569,DRL,3,0,75.97568203265327,12
570,DRL,3,0,76.68023561204332,12
571,DRL,3,0,77.44269948730725,12
572,DRL,3,0,78.40460504437345,12
573,DRL,3,0,79.14177394936341,12
574,DRL,3,0,79.60114612253862,12
575,DRL,3,0,79.93538797291475,12
576,DRL,3,0,80.6013427379589,12
577,DRL,3,0,81.17952467455076,12
578,DRL,3,0,81.86999284483971,12
579,DRL,3,0,81.23914667807999,15
580,DRL,3,0,80.55995125897708,18
581,DRL,3,0,79.55995125897708,22
582,DRL,3,0,78.8422040542263,25
583,DRL,3,0,78.10066629313411,28
584,DRL,3,0,77.35369712230296,31
585,DRL,3,0,76.60603366312118,34
586,DRL,3,0,75.87231362518402,37
587,DRL,3,0,75.1484000346485,40
588,DRL,3,0,74.42246829547467,43
589,DRL,3,0,73.6736935880083,46
590,DRL,3,0,72.9296152461368,49
591,DRL,3,0,72.231782261287,52
592,DRL,3,0,71.49091324237654,55
593,DRL,3,0,71.10078075931885,57
594,DRL,3,0,70.35689521273144,60
595,DRL,3,0,70.08849395451614,62
596,DRL,3,0,69.89944230800042,64
597,DRL,3,0,69.5173130239779,66
598,DRL,3,0,68.73708187557277,69
599,DRL,3,0,68.08395964529804,72
600,DRL,3,0,67.44963801340626,75
601,DRL,3,0,66.83894754877727,78
602,DRL,3,0,66.77471868342202,80
603,DRL,3,0,66.96018954417151,82
604,DRL,3,0,67.8441446196269,82
605,DRL,3,0,67.29431943678436,82
606,DRL,3,0,67.42404710216574,82
607,DRL,3,0,67.4406217515421,82
608,DRL,3,0,67.45827623122223,82
609,DRL,3,0,67.94477226578482,82
610,DRL,4,0,0.0,0
611,DRL,4,0,-0.01895105093717575,2
612,DRL,4,0,-0.34869228407740593,4
613,DRL,4,0,0.8407956514507532,4
614,DRL,4,0,2.03392804056406,4
615,DRL,4,0,2.8653246064484117,4
616,DRL,4,0,3.7013679064810274,4
617,DRL,4,0,4.514663985148072,4
618,DRL,4,0,5.506902177631855,4
619,DRL,4,0,6.828989850506186,4
620,DRL,4,0,8.19350036136806,4
621,DRL,4,0,9.951525137946009,4
622,DRL,4,0,10.40193248949945,4
623,DRL,4,0,11.01338926821947,4
624,DRL,4,0,11.886379968076943,4
625,DRL,4,0,12.883359273970125,4
626,DRL,4,0,14.405494671165942,4
627,DRL,4,0,16.325318935364482,4
628,DRL,4,0,17.53747199239865,4
629,DRL,4,0,18.561465228399342,4
630,DRL,4,0,18.99764004133747,4
631,DRL,4,0,19.600830841686737,4
632,DRL,4,0,19.93859023553805,4
633,DRL,4,0,20.38073351219507,4
634,DRL,4,0,21.010888335955613,4
635,DRL,4,0,21.760420020945695,4
636,DRL,4,0,22.438243610415043,4
637,DRL,4,0,22.99573485182888,4
638,DRL,4,0,23.410971178303317,4
639,DRL,4,0,24.31686230730776,4
640,DRL,4,0,24.911603956497594,4
641,DRL,4,0,25.453565769442548,4
642,DRL,4,0,26.376908892015987,4
643,DRL,4,0,27.47065187555265,4
644,DRL,4,0,28.614846850647393,4
645,DRL,4,0,29.287387514174586,4
646,DRL,4,0,30.036556488903713,4
647,DRL,4,0,30.681488664045958,4
648,DRL,4,0,31.674997174188523,4
649,DRL,4,0,32.55482516920338,4
650,DRL,4,0,33.21501422378366,4
651,DRL,4,0,33.684506792650815,4
652,DRL,4,0,33.934462818923535,4
653,DRL,4,0,34.332764948849565,4
654,DRL,4,0,34.79599461034952,4
655,DRL,4,0,35.20341111203723,4
656,DRL,4,0,35.57008322533603,4
657,DRL,4,0,35.828793224308164,4
658,DRL,4,0,36.442619688558274,4
659,DRL,4,0,37.23984860445769,4
660,DRL,4,0,38.10043050210703,4
661,DRL,4,0,39.346949260552435,4
662,DRL,4,0,40.75373524032943,4
663,DRL,4,0,42.149592127043555,4
664,DRL,4,0,43.599726242098185,4
665,DRL,4,0,45.33181040780715,4
666,DRL,4,0,47.200932665309765,4
667,DRL,4,0,49.25808661535793,4
668,DRL,4,0,50.915956053886944,4
669,DRL,4,0,52.6743915423792,4
670,DRL,4,0,54.672364268009005,4
671,DRL,4,0,55.47503560722285,4
672,DRL,4,0,56.14424862511867,4
673,DRL,4,0,56.46364926651531,4
674,DRL,4,0,56.90072708093041,4
675,DRL,4,0,57.4584021908831,4
676,DRL,4,0,57.98148557871991,4
677,DRL,4,0,57.03098797023708,4
678,DRL,4,0,56.354057487178984,4
679,DRL,4,0,56.97147688001806,4
680,DRL,4,0,57.33014296077604,4
681,DRL,4,0,57.75379962027485,4
682,DRL,4,0,58.000746048543995,4
683,DRL,4,0,58.112226323489494,4
684,DRL,4,0,58.775321887139626,4
685,DRL,4,0,58.89610231712872,4
686,DRL,4,0,59.25127826951856,4
687,DRL,4,0,59.8160065598082,4
688,DRL,4,0,60.63427639477367,4
689,DRL,4,0,61.528198580522485,4
690,DRL,4,0,62.487806469131655,4
691,DRL,4,0,63.47297356181259,4
692,DRL,4,0,64.20228104301209,4
